"V0","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01749237548033437,0.03861129766472661,0.05783248758841674,0.07534610388463901,0.09130385876616964,0.105843970685431,0.11909237913601263,0.1311638354939884,0.14242560988627562,0.1528705869621463,0.16239418675994835,0.1710502921122224,0.17899598882838125,0.1863652645598203,0.1933551487199144,0.19951197182447825,0.2045194703149011,0.20809075986797412,0.21080670871425256,0.213281312582941,0.215812808525652,0.2183742005438513,0.2209980918578195,0.22395502202483422,0.22650875132006723,0.22869266346205985,0.2307164221861,0.2325614048011809,0.23424727011929983,0.23578173263078883,0.23717703698459874,0.23844812894945555,0.23960628003458959,0.24066154258004857,0.24162305838787648,0.24249915577211079,0.2432974230786465,0.24402477451773197,0.24468751005962955,0.2452913700025603,0.2458135745431101,0.24633206081578413,0.24680135867716876,0.24722776071064062,0.2476159898164519
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012547267545469792,-0.007469752335430483,-0.013596899740555835,-0.01917786999320162,-0.02423826790964574,-0.02864604087335172,-0.03260545510882637,-0.03587315774189911,-0.03882124163540475,-0.041612371813947974,-0.04411696912970034,-0.04639775085467445,-0.048412342763975595,-0.05030762255904727,-0.052038150121162745,-0.0536151824037977,-0.05505213257408667,-0.056361429326861695,-0.057554411862471185,-0.058641413125216806,-0.059631848192275655,-0.060534295737777036,-0.061356572330589346,-0.06210580013718575,-0.06273556584573546,-0.06336186378081704,-0.06394171191266211,-0.06447179352368049,-0.06495512396857062
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019830462312362984,-0.007298458236121363,-0.011142262632606648,-0.013991250105045068,-0.016593422853179423,-0.019278242092727285,-0.022187335899388278,-0.024764099187063092,-0.027176713458526864,-0.029215714434188342,-0.031065122061192125,-0.032739020069681206,-0.03426420388117617,-0.03568535124480407,-0.03695091464874633,-0.0381020670376071,-0.03915082773206442,-0.040106411010496806,-0.04097710232771464,-0.0417704437873931,-0.042493306975396716,-0.04315195298985572,-0.04375208670767839,-0.04429890620004632,-0.044797147755809834,-0.045220565329741565,-0.045596758784707085,-0.04593524886723615,-0.046242852481582504,-0.04652298313233679
0.0,-0.0058785951471166855,-0.1299062962354264,-0.24291571819033794,-0.3458856945657934,-0.43970810203719984,-0.521225161642976,-0.5880881696335215,-0.6454358760148132,-0.6920250410725621,-0.7319389549979007,-0.7683077132549676,-0.8014455712891071,-0.8316395533472581,-0.8571607530415133,-0.8800389164330421,-0.9008824864807464,-0.9198743710882922,-0.9371790690111289,-0.9529464652642471,-0.9673131294910031,-0.9804053249204088,-0.992717963491597,-1.0040712200435546,-1.0144090218388382,-1.0238284395858328,-1.0324110622193656,-1.0402312283128328,-1.0473566724038377,-1.0538491116803443,-1.0599389833147441,-1.0656291139099707,-1.070811213486779,-1.0755267958871373,-1.079993472681516,-1.086006901995121,-1.0935048014661612,-1.1001921721186239,-1.1058992949304751,-1.1105322648319227,-1.1154423401770992,-1.1199190733059716,-1.1241552960184866,-1.1277876769064898,-1.1312090372317836,-1.1342261679106371,-1.136938040751773,-1.139223438326398,-1.141373902266234,-1.1433345245843916,-1.1450738086035979,-1.1467028371533088,-1.1481898710075986,-1.1495449817947523,-1.150779719912282,-1.1519047680305536,-1.1529298700202981,-1.1538639047774097,-1.154714962461186,-1.1554904145259608,-1.1561969775665368,-1.1568407714939577,-1.1574445472624841,-1.15802134910852,-1.1585529629105902,-1.1590382923035574,-1.1594806677121832
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004444318696677842,-0.01564232703266588,-0.025611554525036263,-0.03483121001232351,-0.04517599860000619,-0.054376448036278495,-0.06279480791758357,-0.07016200481985374,-0.07617441495537516,-0.0820384664549888,-0.08762513574286068,-0.09298146884168783,-0.09776437854912855,-0.10217894211339004,-0.10620214628513044,-0.10981091044009611,-0.1131532559043658,-0.11620137998553134,-0.1189788671388891,-0.12150961848664749,-0.12381554534962112,-0.1259166200543269,-0.12783104107482005,-0.12957539020832815,-0.13116477617245043,-0.13261296546805182,-0.13393250161800896,-0.13502262793333383,-0.1361073354897482,-0.13710347062484426,-0.13801217544181998,-0.1388403044517622
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0021579565143402943,-0.006135460964277739,-0.009839126376464197,-0.013415303434506379,-0.01675375792799285,-0.019873866731304042,-0.022697068893750626,-0.025269064891531023,-0.027609560940461398,-0.029745334858275203,-0.031691188722847145,-0.03346416605838416,-0.0350796364713487,-0.03655159294241042,-0.03789278485967388,-0.03911482898380894,-0.040228310076084337,-0.04124287257700756,-0.042167304141600484,-0.043009611753835136,-0.04375922646405815,-0.04445333134054091,-0.04508569753083577,-0.04566188186226915,-0.04618689015317779
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001922159141790375,-0.006547775392231654,-0.010856550005413117,-0.014836101395365049,-0.018454102306443818,-0.021750379943232447,-0.024746025013839896,-0.027482959761129827,-0.02997709723518671,-0.03224969336482487,-0.034320400952699476,-0.036207152802705256,-0.03792629083604806,-0.03949270538605981,-0.04091996398477975,-0.04222042886328776,-0.04340536402622121,-0.044485032815097844,-0.04550621260773174,-0.0464308696633207,-0.04727244641950153,-0.04803923779503932,-0.048737919716630926
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001605111760554215,0.007428251479743179,0.011935154740580047,0.016047236569232376,0.019755627777371464,0.023150538722914324,0.026194761538412964,0.028945231390267903,0.031379958406087045,0.03357779864434987,0.03557351825500733,0.03739207055509443,0.03906578891303278,0.040576278888477015,0.041950601820692233,0.043202657304202585,0.04434346982625024,0.04538293467435584,0.04633005625393127,0.04719303815712558,0.04797935512610063,0.04869581786270107,0.04934863202443362,0.0499434519752689,0.050599449804481694,0.05117739449735321,0.051702566784535865,0.052180546536575445,0.05261591483793309
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000282617112452192,-0.0008442285912235013,-0.0013400219297664121,-0.0017916854942758985,-0.002203173999789374,-0.0025780880444245336
0.0,0.0,0.0,0.0,0.0,0.0,-0.038369260937937084,-0.1348676977968956,-0.2219620719692393,-0.3043620668886299,-0.3808057140097266,-0.45045759439284044,-0.5139217936728097,-0.5717480084034093,-0.6194497281114103,-0.6619450942049038,-0.7006691077413797,-0.7359529867774506,-0.7681023432464053,-0.7973956394939976,-0.8240866000386611,-0.8484063029600302,-0.8745208099110924,-0.8995116108486716,-0.9222700884033,-0.9430067549852088,-0.9619012332524884,-0.979117178145861,-0.9948037059440387,-1.0090966858465085,-1.0217947910249818,-1.0330999044851146,-1.0434074064025691,-1.0527869918382649,-1.0613824435251167,-1.0699428449985766,-1.0787425060147229,-1.0867450083575259,-1.0938819631498593,-1.0998730250776432,-1.1053258798051087,-1.1102858790959156,-1.114758359537356,-1.1187942929206138,-1.1223694565204954,-1.1255376236388714,-1.1277520318974044,-1.1294979764836097,-1.1311216147218954,-1.1326021006880012,-1.1339888958333555,-1.135217807663709,-1.1363346666181213,-1.1373520880381232,-1.138279107831779,-1.1391237724605465,-1.1398933993130187,-1.1405946546294747,-1.1412336123557671,-1.1418158068386512,-1.142346280768268,-1.1428571573715736,-1.143379148254513,-1.1438437629487102,-1.1442620118246756,-1.144641844501558,-1.144987654271013
